Code,Name,NumGames,Position,FieldPos,%Played,2010-04-04,2010-04-05,2010-04-06,2010-04-07,2010-04-08,2010-04-09,2010-04-10,2010-04-11,2010-04-12,2010-04-13,2010-04-14,2010-04-15,2010-04-16,2010-04-17,2010-04-18,2010-04-19,2010-04-20,2010-04-21,2010-04-22,2010-04-23,2010-04-24,2010-04-25,2010-04-26,2010-04-27,2010-04-28,2010-04-29,2010-04-30,2010-05-01,2010-05-02,2010-05-03,2010-05-04,2010-05-05,2010-05-06,2010-05-07,2010-05-08,2010-05-09,2010-05-10,2010-05-11,2010-05-12,2010-05-13,2010-05-14,2010-05-15,2010-05-16,2010-05-17,2010-05-18,2010-05-19,2010-05-20,2010-05-21,2010-05-22,2010-05-23,2010-05-24,2010-05-25,2010-05-26,2010-05-27,2010-05-28,2010-05-29,2010-05-30,2010-05-31,2010-06-01,2010-06-02,2010-06-03,2010-06-04,2010-06-05,2010-06-06,2010-06-07,2010-06-08,2010-06-09,2010-06-10,2010-06-11,2010-06-12,2010-06-13,2010-06-14,2010-06-15,2010-06-16,2010-06-17,2010-06-18,2010-06-19,2010-06-20,2010-06-21,2010-06-22,2010-06-23,2010-06-24,2010-06-25,2010-06-26,2010-06-27,2010-06-28,2010-06-29,2010-06-30,2010-07-01,2010-07-02,2010-07-03,2010-07-04,2010-07-05,2010-07-06,2010-07-07,2010-07-08,2010-07-09,2010-07-10,2010-07-11,2010-07-15,2010-07-16,2010-07-17,2010-07-18,2010-07-19,2010-07-20,2010-07-21,2010-07-22,2010-07-23,2010-07-24,2010-07-25,2010-07-26,2010-07-27,2010-07-28,2010-07-29,2010-07-30,2010-07-31,2010-08-01,2010-08-02,2010-08-03,2010-08-04,2010-08-05,2010-08-06,2010-08-07,2010-08-08,2010-08-09,2010-08-10,2010-08-11,2010-08-12,2010-08-13,2010-08-14,2010-08-15,2010-08-16,2010-08-17,2010-08-18,2010-08-19,2010-08-20,2010-08-21,2010-08-22,2010-08-23,2010-08-24,2010-08-25,2010-08-26,2010-08-27,2010-08-28,2010-08-29,2010-08-30,2010-08-31,2010-09-01,2010-09-02,2010-09-03,2010-09-04,2010-09-05,2010-09-06,2010-09-07,2010-09-08,2010-09-09,2010-09-10,2010-09-11,2010-09-12,2010-09-13,2010-09-14,2010-09-15,2010-09-16,2010-09-17,2010-09-18,2010-09-19,2010-09-20,2010-09-21,2010-09-22,2010-09-23,2010-09-24,2010-09-25,2010-09-26,2010-09-27,2010-09-28,2010-09-29,2010-09-30,2010-10-01,2010-10-02,2010-10-03
davib004,Brad Davis,33,Batter,Catcher,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1510.6038528227075,1510.6038528227075,1510.6038528227075,1510.6038528227075,1521.5366916102166,1521.5366916102166,1521.5366916102166,1521.5366916102166,1521.5366916102166,1521.5366916102166,1530.3717363328083,1530.3717363328083,1530.3717363328083,1530.3717363328083,1530.3717363328083,1530.3717363328083,1530.3717363328083,1530.3717363328083,1530.3717363328083,1530.3717363328083,1530.3717363328083,1530.3717363328083,1530.3717363328083,1530.3717363328083,1530.3717363328083,1530.3717363328083,1530.3717363328083,1530.3717363328083,1530.3717363328083,1530.3717363328083,1530.3717363328083,1530.3717363328083,1519.7273483745846,1519.7273483745846,1519.7273483745846,1519.7273483745846,1519.7273483745846,1530.9610237072156,1520.701023583868,1510.005679110294,1510.005679110294,1510.005679110294,1518.6432910641568,1518.6432910641568,1528.1169268424198,1519.5803464517921,1530.5054092193357,1540.9125680589598,1532.5425108493243,1524.1443582609058,1524.1443582609058,1531.9732654001405,1539.569548634094,1539.569548634094,1530.7041888014082,1522.309193283477,1515.2789530229422,1515.2789530229422,1505.5100985210042,1495.2352705959124,1495.2352705959124,1505.7268726679008,1514.6150126809916,1522.9284046481248,1512.3792527854678,1503.035771353799,1512.023666763781,1512.023666763781,1502.395277646461,1494.6221301200928,1486.2937031069466,1494.0536434347673,1483.9345600257998,1483.9345600257998,1491.6638024351334
hoffm001,Micah Hoffpauir,24,Batter,Right Field,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1512.7342318674664,1506.2701566809988,1498.5052875518436,1498.5052875518436,1498.5052875518436,1498.5052875518436,1498.5052875518436,1498.5052875518436,1498.5052875518436,1498.5052875518436,1498.5052875518436,1498.5052875518436,1498.5052875518436,1509.3160871526163,1518.167030426731,1527.3400409385508,1527.3400409385508,1519.7442279014876,1519.7442279014876,1519.7442279014876,1528.2584740911534,1515.1825112014071,1522.932659363937,1522.932659363937,1522.932659363937,1522.932659363937,1512.395684079513,1512.395684079513,1502.9640475666272,1495.1080320471058,1495.1080320471058,1505.2150439279148,1505.2150439279148,1496.69270372319,1496.69270372319,1496.69270372319,1505.9963072140436,1505.9963072140436,1505.9963072140436,1505.9963072140436,1515.7108554048675,1515.7108554048675,1515.7108554048675,1515.7108554048675,1506.7536215849473,1497.1877102643307,1505.5584854140345,1495.4343422520121,1505.2638232884035,1505.2638232884035,1505.2638232884035,1505.2638232884035,1514.3089031645652,1524.7724395785701,1524.7724395785701
brayb001,Bill Bray,35,Pitcher,Pitcher,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1509.5568934689916,1498.9734357042885,1498.9734357042885,1498.9734357042885,1498.9734357042885,1486.9215659953516,1486.9215659953516,1486.9215659953516,1477.14622853939,1477.14622853939,1465.7687795860907,1465.7687795860907,1455.8380701659446,1455.8380701659446,1455.8380701659446,1455.8380701659446,1455.8380701659446,1446.2789910703616,1446.2789910703616,1454.4747533689226,1442.8241458259656,1431.3295037090952,1431.3295037090952,1431.3295037090952,1431.3295037090952,1431.3295037090952,1441.4364304004657,1441.4364304004657,1441.4364304004657,1432.2459802500687,1432.2459802500687,1442.3760244721634,1442.3760244721634,1429.4748638383646,1436.6325026374277,1436.6325026374277,1436.6325026374277,1436.6325026374277,1444.7600548721832,1435.9750785240572,1426.7169436631732,1417.1013272342043,1417.1013272342043,1417.1013272342043,1417.1013272342043,1417.1013272342043,1417.1013272342043,1417.1013272342043,1424.5326844232814,1431.4031507272775,1431.4031507272775,1420.7202374948183,1420.7202374948183,1410.3017369257514,1410.3017369257514,1420.1735594754066,1420.1735594754066,1420.1735594754066,1420.1735594754066,1420.1735594754066,1428.7170291907682,1437.3683139889897,1437.3683139889897,1437.3683139889897,1437.3683139889897,1437.3683139889897,1426.4850406458363,1417.1262321616152,1417.1262321616152,1417.1262321616152,1417.1262321616152,1423.9680441056232,1423.9680441056232,1423.9680441056232,1431.9004074343966,1431.9004074343966,1439.3813495981449,1427.4039161918422,1427.4039161918422,1427.4039161918422,1419.3800351578868,1419.3800351578868,1419.3800351578868,1419.3800351578868,1419.3800351578868,1419.3800351578868,1419.3800351578868,1419.3800351578868,1419.3800351578868,1419.3800351578868,1419.3800351578868,1428.2221804506196,1418.1089863182387,1418.1089863182387,1418.1089863182387
thatj001,Joe Thatcher,65,Pitcher,Pitcher,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1509.1043604815295,1509.1043604815295,1497.6430277774948,1487.0884390244719,1487.0884390244719,1487.0884390244719,1487.0884390244719,1487.0884390244719,1475.027090571323,1475.027090571323,1463.941958736002,1463.941958736002,1452.5415409891114,1452.5415409891114,1452.5415409891114,1452.5415409891114,1452.5415409891114,1452.5415409891114,1452.5415409891114,1452.5415409891114,1452.5415409891114,1441.5883341360952,1431.1686238915847,1431.1686238915847,1431.1686238915847,1420.894090095301,1420.894090095301,1420.894090095301,1408.9473576027056,1408.9473576027056,1417.2262554998679,1417.2262554998679,1417.2262554998679,1417.2262554998679,1406.2274196524659,1396.0435669548172,1396.0435669548172,1396.0435669548172,1395.8534750073634,1386.4910416420473,1386.4910416420473,1386.4910416420473,1385.0170839967343,1374.5947025357627,1374.5947025357627,1374.5947025357627,1374.5947025357627,1374.5947025357627,1374.5947025357627,1382.930676907758,1382.930676907758,1370.50486543952,1360.2748286838807,1369.8509598881913,1369.8509598881913,1369.8509598881913,1369.8509598881913,1369.8509598881913,1376.6532763148298,1376.6532763148298,1376.6532763148298,1385.3868966810114,1385.3868966810114,1385.3868966810114,1385.3868966810114,1385.3868966810114,1375.12436088402,1375.12436088402,1375.12436088402,1375.12436088402,1375.12436088402,1375.12436088402,1375.12436088402,1375.12436088402,1375.12436088402,1363.3307464380885,1363.3307464380885,1354.022468253247,1354.022468253247,1354.022468253247,1354.022468253247,1362.1361868298193,1369.3563396674897,1369.3563396674897,1369.3563396674897,1369.3563396674897,1380.9255613119922,1380.9255613119922,1380.9255613119922,1387.9012239764838,1387.9012239764838,1387.9012239764838,1378.293790394333,1387.7621621177047,1396.1651127933512,1396.1651127933512,1387.3300680707596,1387.3300680707596,1387.3300680707596,1376.1428065636653,1376.1428065636653,1384.8581058391612,1372.0531929832355,1372.0531929832355,1379.537113302723,1379.537113302723,1379.537113302723,1379.537113302723,1385.8413636029045,1385.8413636029045,1375.7728395947563,1385.8585835594638,1391.99167490731,1391.99167490731,1391.99167490731,1398.102180601434,1398.102180601434,1387.2797635973059,1396.6777919111446,1396.6777919111446,1403.913870011411,1403.913870011411,1391.2136991783282,1380.159623290405,1371.1044509836663,1371.1044509836663,1371.1044509836663,1359.3841275095253,1348.6940685526736,1348.6940685526736,1348.6940685526736,1338.513219410439,1329.9894954157503,1340.66549223408,1340.66549223408,1350.505785791321,1350.505785791321,1350.505785791321,1350.505785791321,1350.505785791321,1361.270132491881,1372.1670523231915,1372.1670523231915,1361.655193403283,1361.655193403283,1370.1352946521176,1370.1352946521176,1370.1352946521176,1370.1352946521176,1370.1352946521176,1370.1352946521176,1379.7617099692116,1389.3753478775993,1389.3753478775993,1379.545866841208,1370.3349533436965,1370.3349533436965,1370.3349533436965,1380.8344674384869,1380.8344674384869,1372.221446171379
three001,Erick Threets,11,Pitcher,Pitcher,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1489.368600640627,1489.368600640627,1489.368600640627,1480.6396618788176,1480.6396618788176,1490.648229532732,1490.648229532732,1490.648229532732,1490.648229532732,1490.648229532732,1490.648229532732,1490.648229532732,1490.648229532732,1479.0494742592996,1479.0494742592996,1479.0494742592996,1479.0494742592996,1479.0494742592996,1465.6235775664343,1465.6235775664343,1465.6235775664343,1454.7340489010328,1443.1001702086985,1443.1001702086985,1443.1001702086985,1443.1001702086985,1450.222148011153,1459.065510220069,1459.065510220069,1459.065510220069,1459.065510220069,1459.065510220069,1459.065510220069,1459.065510220069,1459.065510220069,1459.065510220069,1459.065510220069,1459.065510220069,1459.065510220069,1459.065510220069,1459.065510220069,1459.065510220069,1459.065510220069,1459.065510220069,1459.065510220069,1459.065510220069,1459.065510220069,1459.065510220069,1459.065510220069,1459.065510220069,1459.065510220069,1459.065510220069,1459.065510220069,1446.821108603891,1446.821108603891,1457.6538745401963,1457.6538745401963,1457.6538745401963,1457.6538745401963,1457.6538745401963,1457.6538745401963,1457.6538745401963,1457.6538745401963,1457.6538745401963,1457.6538745401963,1457.6538745401963,1457.6538745401963,1457.6538745401963,1457.6538745401963,1457.6538745401963,1457.6538745401963,1457.6538745401963,1457.6538745401963,1457.6538745401963,1457.6538745401963,1457.6538745401963,1457.6538745401963,1457.6538745401963,1457.6538745401963,1457.6538745401963,1457.6538745401963,1457.6538745401963,1457.6538745401963,1457.6538745401963,1457.6538745401963,1457.6538745401963,1457.6538745401963,1457.6538745401963,1457.6538745401963,1457.6538745401963,1457.6538745401963,1457.6538745401963,1457.6538745401963
wallb001,Brett Wallace,51,Batter,First Base,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1509.5952641854897,1519.328049585882,1529.0783406340172,1540.4582658567142,1531.8987414226845,1531.8987414226845,1520.0611217477308,1509.9062552159407,1501.4110265676024,1512.2454321330408,1503.552894620838,1495.605779430771,1495.605779430771,1503.716153409986,1511.0491609903684,1519.1879223131632,1507.581673368251,1518.0729308504076,1507.4708656031294,1507.4708656031294,1497.9634517320103,1489.73090211364,1500.3752900718637,1512.3286101448048,1524.4842275949359,1535.65273862043,1546.3795639159553,1535.2329147756864,1535.2329147756864,1524.4037896799052,1533.2668656688109,1542.5837225895466,1551.5396699442956,1551.5396699442956,1540.1441342764683,1549.5901266003414,1556.9640058772584,1556.9640058772584,1566.3956423901443,1574.2516579096657,1582.3392790277433,1571.423978373791,1560.3402631332103,1570.0147298035563,1578.0679111367008,1586.1631120766901,1574.4009308900818,1574.4009308900818,1583.7666143858264,1573.9197432185335,1581.943624252489,1581.943624252489,1569.5400887039837,1557.0482236204473,1557.0482236204473,1563.7643816668763,1563.7643816668763,1563.7643816668763,1563.7643816668763,1554.1866865628629,1563.6522369294441,1563.6522369294441,1563.6522369294441,1553.1887005154392,1562.9923780697843
bardj001,Josh Bard,39,Batter,Catcher,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1492.5354238182517,1484.0059810459384,1484.0059810459384,1476.7752674202077,1489.9268700100877,1501.873602502683,1493.660883292031,1493.660883292031,1493.660883292031,1505.6482477646878,1517.686561825252,1517.686561825252,1517.686561825252,1517.686561825252,1517.686561825252,1517.686561825252,1517.686561825252,1517.686561825252,1517.686561825252,1517.686561825252,1517.686561825252,1517.686561825252,1517.686561825252,1517.686561825252,1517.686561825252,1517.686561825252,1517.686561825252,1517.686561825252,1517.686561825252,1517.686561825252,1517.686561825252,1517.686561825252,1517.686561825252,1517.686561825252,1517.686561825252,1517.686561825252,1517.686561825252,1517.686561825252,1517.686561825252,1517.686561825252,1517.686561825252,1517.686561825252,1517.686561825252,1517.686561825252,1517.686561825252,1517.686561825252,1509.9387685490026,1509.9387685490026,1501.8409956656287,1501.8409956656287,1492.500228912412,1484.3394330985986,1484.3394330985986,1477.7755285182984,1477.7755285182984,1491.2474416871112,1483.9695267261445,1483.9695267261445,1483.9695267261445,1476.8714027328795,1476.8714027328795,1469.7510186864645,1463.5731632079542,1476.9990599008195,1469.025831593908,1469.025831593908,1481.3612080239939,1493.2849798569746,1493.2849798569746,1486.3694167256083,1480.2935331442272,1480.2935331442272,1473.5072267649855,1467.0750785963949,1467.0750785963949,1467.0750785963949,1467.0750785963949,1467.0750785963949,1467.0750785963949,1467.0750785963949,1467.0750785963949,1478.0766720877907,1478.0766720877907,1478.0766720877907,1470.4331317406143,1470.4331317406143,1470.4331317406143,1481.8485424105781,1481.8485424105781,1481.8485424105781,1481.8485424105781,1481.8485424105781,1481.8485424105781,1481.8485424105781,1474.4158835549792,1474.4158835549792,1474.4158835549792,1474.4158835549792,1468.2126789565432,1468.2126789565432,1468.2126789565432,1462.0444973673107,1462.0444973673107,1462.0444973673107,1462.0444973673107,1462.0444973673107,1462.0444973673107,1462.0444973673107,1452.8139028854546,1452.8139028854546,1452.8139028854546,1452.8139028854546,1452.8139028854546,1452.8139028854546,1452.8139028854546,1452.8139028854546,1444.9096051672072,1444.9096051672072,1444.9096051672072,1444.9096051672072,1444.9096051672072,1444.9096051672072,1437.5166548568614,1437.5166548568614,1437.5166548568614,1437.5166548568614,1449.1846239168851,1449.1846239168851,1449.1846239168851,1449.1846239168851,1461.6562509623786,1461.6562509623786,1461.6562509623786,1461.6562509623786,1461.6562509623786,1452.8444221550428,1452.8444221550428,1444.4632685534905
niemj001,Jeff Niemann,32,Pitcher,Pitcher,1.0,1500.0,1500.0,1500.0,1500.0,1489.2847435970896,1489.2847435970896,1489.2847435970896,1489.2847435970896,1489.2847435970896,1498.402804505658,1498.402804505658,1498.402804505658,1498.402804505658,1498.402804505658,1498.402804505658,1507.0803212048734,1507.0803212048734,1507.0803212048734,1507.0803212048734,1507.0803212048734,1516.780281711064,1516.780281711064,1516.780281711064,1516.780281711064,1516.780281711064,1516.780281711064,1504.3575896248392,1504.3575896248392,1504.3575896248392,1504.3575896248392,1504.3575896248392,1504.3575896248392,1511.7031378056702,1511.7031378056702,1511.7031378056702,1511.7031378056702,1511.7031378056702,1520.0900676586573,1520.0900676586573,1520.0900676586573,1520.0900676586573,1520.0900676586573,1520.0900676586573,1528.2289987660063,1528.2289987660063,1528.2289987660063,1528.2289987660063,1528.2289987660063,1541.706556823962,1541.706556823962,1541.706556823962,1541.706556823962,1541.706556823962,1549.3428713045407,1549.3428713045407,1549.3428713045407,1549.3428713045407,1549.3428713045407,1559.0247493216525,1559.0247493216525,1559.0247493216525,1559.0247493216525,1559.0247493216525,1559.0247493216525,1559.0247493216525,1567.878919776713,1567.878919776713,1567.878919776713,1567.878919776713,1567.878919776713,1556.0233160099249,1556.0233160099249,1556.0233160099249,1556.0233160099249,1556.0233160099249,1556.0233160099249,1573.696685884979,1573.696685884979,1573.696685884979,1573.696685884979,1573.696685884979,1573.696685884979,1561.1219463707953,1561.1219463707953,1561.1219463707953,1561.1219463707953,1561.1219463707953,1561.1219463707953,1570.9169461257457,1570.9169461257457,1570.9169461257457,1570.9169461257457,1570.9169461257457,1580.7924469125553,1580.7924469125553,1580.7924469125553,1580.7924469125553,1580.7924469125553,1588.9111004260656,1588.9111004260656,1588.9111004260656,1599.3837995271767,1599.3837995271767,1599.3837995271767,1599.3837995271767,1599.3837995271767,1599.3837995271767,1587.3239888314308,1587.3239888314308,1587.3239888314308,1587.3239888314308,1587.3239888314308,1594.3767247381895,1594.3767247381895,1594.3767247381895,1594.3767247381895,1594.3767247381895,1594.3767247381895,1602.3303737758913,1602.3303737758913,1602.3303737758913,1602.3303737758913,1602.3303737758913,1602.3303737758913,1602.3303737758913,1602.3303737758913,1602.3303737758913,1602.3303737758913,1602.3303737758913,1602.3303737758913,1602.3303737758913,1602.3303737758913,1602.3303737758913,1602.3303737758913,1602.3303737758913,1602.3303737758913,1602.3303737758913,1602.3303737758913,1602.3303737758913,1602.3303737758913,1590.0963484940253,1590.0963484940253,1590.0963484940253,1590.0963484940253,1590.0963484940253,1590.0963484940253,1577.516566230786,1577.516566230786,1577.516566230786,1577.516566230786,1577.516566230786,1577.516566230786,1565.900450037823,1565.900450037823,1565.900450037823,1565.900450037823,1565.900450037823,1565.900450037823,1554.302567475235,1554.302567475235,1554.302567475235,1554.302567475235,1554.302567475235,1554.302567475235,1554.302567475235,1542.6917293700783,1542.6917293700783,1542.6917293700783,1542.6917293700783,1542.6917293700783,1549.002453193946,1549.002453193946,1549.002453193946,1549.002453193946,1549.002453193946,1538.8295721874024,1538.8295721874024,1538.8295721874024,1538.8295721874024,1547.202557398503
ray-c001,Chris Ray,63,Pitcher,Pitcher,1.0,1500.0,1500.0,1500.0,1489.5625483421418,1489.5625483421418,1499.3961334304001,1499.3961334304001,1509.1520862415596,1509.1520862415596,1509.1520862415596,1518.5133679249127,1518.5133679249127,1518.5133679249127,1509.1864238027879,1509.1864238027879,1509.1864238027879,1499.091370462558,1489.619192662748,1489.619192662748,1500.521525649648,1500.521525649648,1500.521525649648,1491.2066567992038,1491.2066567992038,1500.7059200605481,1500.7059200605481,1500.7059200605481,1510.6102830014995,1520.2660208153184,1520.2660208153184,1509.0585516652043,1509.0585516652043,1518.4608497587997,1518.4608497587997,1526.5750769064362,1526.5750769064362,1526.5750769064362,1515.8832522233686,1515.8832522233686,1525.2978695893264,1514.9191050561756,1514.9191050561756,1505.464887845572,1505.464887845572,1514.6020862881574,1522.6154041980797,1522.6154041980797,1522.6154041980797,1511.0669730904754,1500.2512952872253,1500.2512952872253,1508.3339403286443,1496.512039185339,1496.512039185339,1496.512039185339,1486.919284836363,1486.919284836363,1486.919284836363,1495.8265660913278,1495.8265660913278,1495.8265660913278,1495.8265660913278,1495.8265660913278,1486.1497131522485,1486.1497131522485,1495.448953822607,1495.448953822607,1495.448953822607,1483.668382456495,1492.2427993058948,1492.2427993058948,1492.2427993058948,1501.581187402111,1501.581187402111,1509.4075378952557,1509.4075378952557,1509.4075378952557,1516.7580038066858,1516.7580038066858,1516.7580038066858,1516.7580038066858,1516.7580038066858,1503.9757514463126,1503.9757514463126,1503.9757514463126,1503.9757514463126,1503.9757514463126,1503.9757514463126,1503.9757514463126,1494.7789286476961,1494.7789286476961,1485.3255061097584,1495.3831479505254,1495.3831479505254,1495.3831479505254,1504.253330772581,1504.253330772581,1512.9393925214108,1521.5029030408382,1521.5029030408382,1521.5029030408382,1530.5928554570953,1520.4163391922552,1520.4163391922552,1520.4163391922552,1520.4163391922552,1520.4163391922552,1527.4271073945306,1527.4271073945306,1527.4271073945306,1517.115014031079,1517.115014031079,1526.1332760039588,1526.1332760039588,1534.7578600241065,1534.7578600241065,1534.7578600241065,1534.7578600241065,1543.4079960235008,1543.4079960235008,1543.4079960235008,1553.1056166509052,1553.1056166509052,1542.5924784959986,1549.374776436132,1549.374776436132,1549.374776436132,1557.139645565287,1548.49726778655,1558.5657917946983,1558.5657917946983,1558.5657917946983,1549.7835040731868,1549.7835040731868,1549.7835040731868,1549.7835040731868,1549.7835040731868,1549.7835040731868,1549.7835040731868,1549.7835040731868,1549.7835040731868,1549.7835040731868,1549.7835040731868,1549.7835040731868,1549.7835040731868,1549.7835040731868,1549.7835040731868,1549.7835040731868,1549.7835040731868,1538.7554607838904,1538.7554607838904,1538.7554607838904,1538.7554607838904,1538.7554607838904,1538.7554607838904,1538.7554607838904,1538.7554607838904,1538.7554607838904,1538.7554607838904,1538.7554607838904,1538.7554607838904,1538.7554607838904,1547.3915052775676,1535.882101659687,1535.882101659687,1544.626949517519,1544.626949517519,1544.626949517519,1533.5982039124628,1533.5982039124628,1533.5982039124628,1523.3299247743162,1523.3299247743162,1523.3299247743162,1523.3299247743162,1523.3299247743162,1523.3299247743162,1512.8304106795258,1503.1781267317135,1503.1781267317135
