Player,Position,FieldPos,%Played,2010-04-04,2010-04-05,2010-04-06,2010-04-07,2010-04-08,2010-04-09,2010-04-10,2010-04-11,2010-04-12,2010-04-13,2010-04-14,2010-04-15,2010-04-16,2010-04-17,2010-04-18,2010-04-19,2010-04-20,2010-04-21,2010-04-22,2010-04-23,2010-04-24,2010-04-25,2010-04-26,2010-04-27,2010-04-28,2010-04-29,2010-04-30,2010-05-01,2010-05-02,2010-05-03,2010-05-04,2010-05-05,2010-05-06,2010-05-07,2010-05-08,2010-05-09,2010-05-10,2010-05-11,2010-05-12,2010-05-13,2010-05-14,2010-05-15,2010-05-16,2010-05-17,2010-05-18,2010-05-19,2010-05-20,2010-05-21,2010-05-22,2010-05-23,2010-05-24,2010-05-25,2010-05-26,2010-05-27,2010-05-28,2010-05-29,2010-05-30,2010-05-31,2010-06-01,2010-06-02,2010-06-03,2010-06-04,2010-06-05,2010-06-06,2010-06-07,2010-06-08,2010-06-09,2010-06-10,2010-06-11,2010-06-12,2010-06-13,2010-06-14,2010-06-15,2010-06-16,2010-06-17,2010-06-18,2010-06-19,2010-06-20,2010-06-21,2010-06-22,2010-06-23,2010-06-24,2010-06-25,2010-06-26,2010-06-27,2010-06-28,2010-06-29,2010-06-30,2010-07-01,2010-07-02,2010-07-03,2010-07-04,2010-07-05,2010-07-06,2010-07-07,2010-07-08,2010-07-09,2010-07-10,2010-07-11,2010-07-15,2010-07-16,2010-07-17,2010-07-18,2010-07-19,2010-07-20,2010-07-21,2010-07-22,2010-07-23,2010-07-24,2010-07-25,2010-07-26,2010-07-27,2010-07-28,2010-07-29,2010-07-30,2010-07-31,2010-08-01,2010-08-02,2010-08-03,2010-08-04,2010-08-05,2010-08-06,2010-08-07,2010-08-08,2010-08-09,2010-08-10,2010-08-11,2010-08-12,2010-08-13,2010-08-14,2010-08-15,2010-08-16,2010-08-17,2010-08-18,2010-08-19,2010-08-20,2010-08-21,2010-08-22,2010-08-23,2010-08-24,2010-08-25,2010-08-26,2010-08-27,2010-08-28,2010-08-29,2010-08-30,2010-08-31,2010-09-01,2010-09-02,2010-09-03,2010-09-04,2010-09-05,2010-09-06,2010-09-07,2010-09-08,2010-09-09,2010-09-10,2010-09-11,2010-09-12,2010-09-13,2010-09-14,2010-09-15,2010-09-16,2010-09-17,2010-09-18,2010-09-19,2010-09-20,2010-09-21,2010-09-22,2010-09-23,2010-09-24,2010-09-25,2010-09-26,2010-09-27,2010-09-28,2010-09-29,2010-09-30,2010-10-01,2010-10-02,2010-10-03
Brad Davis,Batter,Catcher,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1498.4209780578474,1498.4209780578474,1498.4209780578474,1498.4209780578474,1498.2724094424093,1498.2724094424093,1498.2724094424093,1498.2724094424093,1498.2724094424093,1498.2724094424093,1497.6124610350819,1497.6124610350819,1497.6124610350819,1497.6124610350819,1497.6124610350819,1497.6124610350819,1497.6124610350819,1497.6124610350819,1497.6124610350819,1497.6124610350819,1497.6124610350819,1497.6124610350819,1497.6124610350819,1497.6124610350819,1497.6124610350819,1497.6124610350819,1497.6124610350819,1497.6124610350819,1497.6124610350819,1497.6124610350819,1497.6124610350819,1497.6124610350819,1497.2220739350266,1497.2220739350266,1497.2220739350266,1497.2220739350266,1497.2220739350266,1494.4845220553398,1495.1808967220115,1493.3236855677928,1493.3236855677928,1493.3236855677928,1494.3662929837994,1494.3662929837994,1494.1339537334227,1492.1190509765438,1491.5128082228687,1489.2106560954755,1489.3450221259095,1487.8047080055726,1487.8047080055726,1488.883343357715,1485.6709425514446,1485.6709425514446,1484.8869440085916,1481.944921115631,1481.162430721971,1481.162430721971,1480.1284611553633,1478.1131508207966,1478.1131508207966,1478.8225303398062,1476.9776139456126,1476.8006925825848,1477.3191702675251,1474.4595581873268,1473.858816162638,1473.858816162638,1474.1567124873786,1473.3583806641316,1470.2988714743963,1469.1488390333095,1467.5182451083917,1467.5182451083917,1465.8987021194532
Micah Hoffpauir,Batter,Right Field,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1496.4025115168606,1495.374945842926,1494.2988726671806,1494.2988726671806,1494.2988726671806,1494.2988726671806,1494.2988726671806,1494.2988726671806,1494.2988726671806,1494.2988726671806,1494.2988726671806,1494.2988726671806,1494.2988726671806,1493.8265755863047,1493.8265755863047,1492.5557025880094,1492.5557025880094,1492.101115952703,1492.101115952703,1492.101115952703,1493.2421693496915,1494.3912177547747,1492.6897040401082,1492.6897040401082,1492.6897040401082,1492.6897040401082,1492.0860085282702,1492.0860085282702,1491.6412996176805,1490.751413332996,1490.751413332996,1485.8596146458224,1485.8596146458224,1484.8609224720637,1484.8609224720637,1484.8609224720637,1486.6267048986888,1486.6267048986888,1486.6267048986888,1486.6267048986888,1484.2768343031012,1484.2768343031012,1484.2768343031012,1484.2768343031012,1482.2467363616765,1481.7811221383686,1481.2411989750237,1482.0085956358878,1482.0085956358878,1482.0085956358878,1482.0085956358878,1482.0085956358878,1480.7097359108843,1478.8682107184225,1478.8682107184225
Bill Bray,Pitcher,Pitcher,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1499.161029985565,1501.0273276877563,1501.0273276877563,1501.0273276877563,1501.0273276877563,1504.3791584615424,1504.3791584615424,1504.3791584615424,1505.6593919878744,1505.6593919878744,1507.758932799563,1507.758932799563,1509.3802632584336,1509.3802632584336,1509.3802632584336,1509.3802632584336,1509.3802632584336,1509.972482259369,1509.972482259369,1507.6224673109846,1508.9983778121748,1509.6909046731191,1509.6909046731191,1509.6909046731191,1509.6909046731191,1509.6909046731191,1511.1646731692254,1511.1646731692254,1511.1646731692254,1512.3256704895714,1512.3256704895714,1513.6678837150084,1513.6678837150084,1514.1621316750127,1513.2326331101515,1513.2326331101515,1513.2326331101515,1513.2326331101515,1514.930009271323,1517.5631882128512,1519.1866156444303,1519.413101962357,1519.413101962357,1519.413101962357,1519.413101962357,1519.413101962357,1519.413101962357,1519.413101962357,1521.1998211793198,1518.999191253235,1518.999191253235,1519.687125850633,1519.687125850633,1523.495168949336,1523.495168949336,1524.5498397081267,1524.5498397081267,1524.5498397081267,1524.5498397081267,1524.5498397081267,1525.5660674552064,1527.0939115877918,1527.0939115877918,1527.0939115877918,1527.0939115877918,1527.0939115877918,1528.2376393681925,1529.1153779422282,1529.1153779422282,1529.1153779422282,1529.1153779422282,1528.7888501614361,1528.7888501614361,1528.7888501614361,1533.2422520723537,1533.2422520723537,1534.5948474038355,1535.5402435429326,1535.5402435429326,1535.5402435429326,1534.340467527677,1534.340467527677,1534.340467527677,1534.340467527677,1534.340467527677,1534.340467527677,1534.340467527677,1534.340467527677,1534.340467527677,1534.340467527677,1534.340467527677,1536.369031354761,1536.840166307753,1536.840166307753,1536.840166307753
Joe Thatcher,Pitcher,Pitcher,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1501.190020615971,1501.190020615971,1500.9144049576294,1503.9240498760983,1503.9240498760983,1503.9240498760983,1503.9240498760983,1503.9240498760983,1504.5434076955585,1504.5434076955585,1503.6079262847536,1503.6079262847536,1504.264202914605,1504.264202914605,1504.264202914605,1504.264202914605,1504.264202914605,1504.264202914605,1504.264202914605,1504.264202914605,1504.264202914605,1505.3900033516277,1507.2164684742984,1507.2164684742984,1507.2164684742984,1509.7496894593917,1509.7496894593917,1509.7496894593917,1512.5046791458046,1512.5046791458046,1514.2998764514896,1514.2998764514896,1514.2998764514896,1514.2998764514896,1515.4219567402972,1518.2223590578253,1518.2223590578253,1518.2223590578253,1523.5670317177749,1520.8345021861626,1520.8345021861626,1520.8345021861626,1523.349477968116,1525.3780588510513,1525.3780588510513,1525.3780588510513,1525.3780588510513,1525.3780588510513,1525.3780588510513,1527.1228817036745,1527.1228817036745,1525.8472709847497,1526.8225234892873,1527.8205671707815,1527.8205671707815,1527.8205671707815,1527.8205671707815,1527.8205671707815,1528.926105598966,1528.926105598966,1528.926105598966,1529.4625990537907,1529.4625990537907,1529.4625990537907,1529.4625990537907,1529.4625990537907,1530.8506672189276,1530.8506672189276,1530.8506672189276,1530.8506672189276,1530.8506672189276,1530.8506672189276,1530.8506672189276,1530.8506672189276,1530.8506672189276,1531.2511740346738,1531.2511740346738,1531.6816037416233,1531.6816037416233,1531.6816037416233,1531.6816037416233,1533.9544334814573,1534.8785875369535,1534.8785875369535,1534.8785875369535,1534.8785875369535,1535.550156579947,1535.550156579947,1535.550156579947,1536.4811233611001,1536.4811233611001,1536.4811233611001,1537.007926139426,1537.9645607065822,1540.3826812703371,1540.3826812703371,1540.9645245607253,1540.9645245607253,1540.9645245607253,1541.931194167533,1541.931194167533,1542.365989245171,1543.7951240343502,1543.7951240343502,1545.7360611277945,1545.7360611277945,1545.7360611277945,1545.7360611277945,1546.1133933623169,1546.1133933623169,1547.0681654447783,1548.7899264469784,1547.46494531142,1547.46494531142,1547.46494531142,1548.3999814923013,1548.3999814923013,1548.6412227356948,1547.8793089205467,1547.8793089205467,1548.793398207361,1548.793398207361,1550.1192655527211,1549.285234468045,1548.8671862816382,1548.8671862816382,1548.8671862816382,1548.46743989712,1550.7190579077394,1550.7190579077394,1550.7190579077394,1551.5793562707834,1552.0159661204048,1552.0112164841296,1552.0112164841296,1551.1460333129708,1551.1460333129708,1551.1460333129708,1551.1460333129708,1551.1460333129708,1552.1361711642103,1551.3785923116845,1551.3785923116845,1552.240072089436,1552.240072089436,1553.4225249054764,1553.4225249054764,1553.4225249054764,1553.4225249054764,1553.4225249054764,1553.4225249054764,1552.6222199298013,1553.0773472118537,1553.0773472118537,1553.5034996658658,1553.9319829411688,1553.9319829411688,1553.9319829411688,1553.0453814553466,1553.0453814553466,1552.4078724675458
Erick Threets,Pitcher,Pitcher,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1501.2311542685509,1501.2311542685509,1501.2311542685509,1502.371643025951,1502.371643025951,1501.907881016498,1501.907881016498,1501.907881016498,1501.907881016498,1501.907881016498,1501.907881016498,1501.907881016498,1501.907881016498,1503.4842129397325,1503.4842129397325,1503.4842129397325,1503.4842129397325,1503.4842129397325,1507.3608883315821,1507.3608883315821,1507.3608883315821,1510.7876878284437,1511.8965890887068,1511.8965890887068,1511.8965890887068,1511.8965890887068,1512.239767342519,1510.9155744909285,1510.9155744909285,1510.9155744909285,1510.9155744909285,1510.9155744909285,1510.9155744909285,1510.9155744909285,1510.9155744909285,1510.9155744909285,1510.9155744909285,1510.9155744909285,1510.9155744909285,1510.9155744909285,1510.9155744909285,1510.9155744909285,1510.9155744909285,1510.9155744909285,1510.9155744909285,1510.9155744909285,1510.9155744909285,1510.9155744909285,1510.9155744909285,1510.9155744909285,1510.9155744909285,1510.9155744909285,1510.9155744909285,1513.609512443124,1513.609512443124,1514.735603085379,1514.735603085379,1514.735603085379,1514.735603085379,1514.735603085379,1514.735603085379,1514.735603085379,1514.735603085379,1514.735603085379,1514.735603085379,1514.735603085379,1514.735603085379,1514.735603085379,1514.735603085379,1514.735603085379,1514.735603085379,1514.735603085379,1514.735603085379,1514.735603085379,1514.735603085379,1514.735603085379,1514.735603085379,1514.735603085379,1514.735603085379,1514.735603085379,1514.735603085379,1514.735603085379,1514.735603085379,1514.735603085379,1514.735603085379,1514.735603085379,1514.735603085379,1514.735603085379,1514.735603085379,1514.735603085379,1514.735603085379,1514.735603085379,1514.735603085379
Brett Wallace,Batter,First Base,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1497.1771265669206,1497.408991760534,1497.168109993084,1497.7995134794219,1497.6227742154351,1497.6227742154351,1496.5630865115552,1496.0668708988344,1495.591589934837,1496.2189806344188,1494.8621037161893,1493.0963419472328,1493.0963419472328,1492.3569669997335,1492.3569669997335,1490.6428526065522,1490.98643403302,1488.774186466364,1484.9202084173598,1484.9202084173598,1482.2578504713908,1480.3335699841225,1477.7329284433658,1475.3614495640413,1475.4856681240587,1474.6011544695148,1472.7319962003614,1471.6463758991097,1471.6463758991097,1471.2764627310944,1474.3749785215568,1474.2466923270476,1475.2235884541662,1475.2235884541662,1473.1557240398206,1473.1557240398206,1471.280547322383,1471.280547322383,1470.899248574224,1468.0927974035912,1468.0927974035912,1470.0076357760001,1469.6352778237494,1471.0038165413466,1470.8603795409763,1470.8603795409763,1468.6080443467647,1468.6080443467647,1467.0975496455965,1464.3343755507856,1464.3343755507856,1464.3343755507856,1464.3343755507856,1463.098101272301,1463.098101272301,1461.8707843925338,1461.8707843925338,1461.8707843925338,1461.8707843925338,1462.5317681619872,1460.9625896201076,1460.9625896201076,1460.9625896201076,1460.7134823907252,1460.2736278178284
Josh Bard,Batter,Catcher,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1499.811878792029,1497.635677599801,1497.635677599801,1496.9345430200683,1498.8428797530914,1500.7340415730198,1498.6016942557433,1498.6016942557433,1498.6016942557433,1497.1389579673414,1496.5894790556076,1496.5894790556076,1496.5894790556076,1496.5894790556076,1496.5894790556076,1496.5894790556076,1496.5894790556076,1496.5894790556076,1496.5894790556076,1496.5894790556076,1496.5894790556076,1496.5894790556076,1496.5894790556076,1496.5894790556076,1496.5894790556076,1496.5894790556076,1496.5894790556076,1496.5894790556076,1496.5894790556076,1496.5894790556076,1496.5894790556076,1496.5894790556076,1496.5894790556076,1496.5894790556076,1496.5894790556076,1496.5894790556076,1496.5894790556076,1496.5894790556076,1496.5894790556076,1496.5894790556076,1496.5894790556076,1496.5894790556076,1496.5894790556076,1496.5894790556076,1496.5894790556076,1496.5894790556076,1495.7875527483104,1495.7875527483104,1494.6801102806817,1494.6801102806817,1493.6000872695695,1491.5860276281094,1491.5860276281094,1489.2524456591568,1489.2524456591568,1489.2524456591568,1489.0582641233195,1489.0582641233195,1489.0582641233195,1489.1253810067499,1489.1253810067499,1488.0421049854212,1485.8492180639616,1483.2830540687542,1482.5642867590175,1482.5642867590175,1480.078285198026,1480.078285198026,1480.078285198026,1481.3188208775973,1483.6944846880685,1483.6944846880685,1483.2572599480636,1483.6233320734227,1483.6233320734227,1483.6233320734227,1483.6233320734227,1483.6233320734227,1483.6233320734227,1483.6233320734227,1483.6233320734227,1482.0889092067807,1482.0889092067807,1482.0889092067807,1479.7435099468107,1479.7435099468107,1479.7435099468107,1483.2514100854,1483.2514100854,1483.2514100854,1483.2514100854,1483.2514100854,1483.2514100854,1483.2514100854,1481.704840260536,1481.704840260536,1481.704840260536,1481.704840260536,1479.757067532391,1479.757067532391,1479.757067532391,1477.1544531802463,1477.1544531802463,1477.1544531802463,1477.1544531802463,1477.1544531802463,1477.1544531802463,1477.1544531802463,1474.2022040413399,1474.2022040413399,1474.2022040413399,1474.2022040413399,1474.2022040413399,1474.2022040413399,1474.2022040413399,1474.2022040413399,1472.5683751787953,1472.5683751787953,1472.5683751787953,1472.5683751787953,1472.5683751787953,1472.5683751787953,1474.5831895037497,1474.5831895037497,1474.5831895037497,1474.5831895037497,1473.5766943324593,1473.5766943324593,1473.5766943324593,1473.5766943324593,1471.7961229073549,1471.7961229073549,1471.7961229073549,1471.7961229073549,1471.7961229073549,1469.5854683809064,1469.5854683809064,1469.1276165415336
Jeff Niemann,Pitcher,Pitcher,1.0,1500.0,1500.0,1500.0,1500.0,1502.9226835907687,1502.9226835907687,1502.9226835907687,1502.9226835907687,1502.9226835907687,1512.279736383251,1512.279736383251,1512.279736383251,1512.279736383251,1512.279736383251,1512.279736383251,1521.7150663966852,1521.7150663966852,1521.7150663966852,1521.7150663966852,1521.7150663966852,1531.4659567813621,1531.4659567813621,1531.4659567813621,1531.4659567813621,1531.4659567813621,1531.4659567813621,1538.9271653816588,1538.9271653816588,1538.9271653816588,1538.9271653816588,1538.9271653816588,1538.9271653816588,1548.2677850549385,1548.2677850549385,1548.2677850549385,1548.2677850549385,1548.2677850549385,1553.543307618233,1553.543307618233,1553.543307618233,1553.543307618233,1553.543307618233,1553.543307618233,1551.8848082168315,1551.8848082168315,1551.8848082168315,1551.8848082168315,1551.8848082168315,1559.8034335631403,1559.8034335631403,1559.8034335631403,1559.8034335631403,1559.8034335631403,1565.9287844140651,1565.9287844140651,1565.9287844140651,1565.9287844140651,1565.9287844140651,1563.494877294887,1563.494877294887,1563.494877294887,1563.494877294887,1563.494877294887,1563.494877294887,1563.494877294887,1573.0326061348462,1573.0326061348462,1573.0326061348462,1573.0326061348462,1573.0326061348462,1569.108538841918,1569.108538841918,1569.108538841918,1569.108538841918,1569.108538841918,1569.108538841918,1573.3349993172278,1573.3349993172278,1573.3349993172278,1573.3349993172278,1573.3349993172278,1573.3349993172278,1576.7845149912619,1576.7845149912619,1576.7845149912619,1576.7845149912619,1576.7845149912619,1576.7845149912619,1577.8915582806155,1577.8915582806155,1577.8915582806155,1577.8915582806155,1577.8915582806155,1581.4606784550301,1581.4606784550301,1581.4606784550301,1581.4606784550301,1581.4606784550301,1581.7326618854372,1581.7326618854372,1581.7326618854372,1580.7259827033397,1580.7259827033397,1580.7259827033397,1580.7259827033397,1580.7259827033397,1580.7259827033397,1580.504992547086,1580.504992547086,1580.504992547086,1580.504992547086,1580.504992547086,1578.1584821940764,1578.1584821940764,1578.1584821940764,1578.1584821940764,1578.1584821940764,1578.1584821940764,1577.733481241916,1577.733481241916,1577.733481241916,1577.733481241916,1577.733481241916,1577.733481241916,1577.733481241916,1577.733481241916,1577.733481241916,1577.733481241916,1577.733481241916,1577.733481241916,1577.733481241916,1577.733481241916,1577.733481241916,1577.733481241916,1577.733481241916,1577.733481241916,1577.733481241916,1577.733481241916,1577.733481241916,1577.733481241916,1569.6038301198096,1569.6038301198096,1569.6038301198096,1569.6038301198096,1569.6038301198096,1569.6038301198096,1565.2572203671657,1565.2572203671657,1565.2572203671657,1565.2572203671657,1565.2572203671657,1565.2572203671657,1562.741173022454,1562.741173022454,1562.741173022454,1562.741173022454,1562.741173022454,1562.741173022454,1566.075725859042,1566.075725859042,1566.075725859042,1566.075725859042,1566.075725859042,1566.075725859042,1566.075725859042,1563.8700946630222,1563.8700946630222,1563.8700946630222,1563.8700946630222,1563.8700946630222,1563.230729077524,1563.230729077524,1563.230729077524,1563.230729077524,1563.230729077524,1567.5471524520651,1567.5471524520651,1567.5471524520651,1567.5471524520651,1570.1419723622198
Chris Ray,Pitcher,Pitcher,1.0,1500.0,1500.0,1500.0,1500.187558694848,1500.187558694848,1501.0548073715056,1501.0548073715056,1503.6904012323607,1503.6904012323607,1503.6904012323607,1504.9460236790892,1504.9460236790892,1504.9460236790892,1507.0282292185561,1507.0282292185561,1507.0282292185561,1506.7473987151004,1509.2882473049747,1509.2882473049747,1511.8124634830233,1511.8124634830233,1511.8124634830233,1512.2925278826406,1512.2925278826406,1513.5729846139318,1513.5729846139318,1513.5729846139318,1514.4622099480612,1515.7295426348312,1515.7295426348312,1517.552813355348,1517.552813355348,1518.149933283296,1518.149933283296,1519.5260620566808,1519.5260620566808,1519.5260620566808,1519.759558105988,1519.759558105988,1519.5027580347892,1521.7803383799944,1521.7803383799944,1522.4671718898371,1522.4671718898371,1525.1021782601454,1524.8466767165335,1524.8466767165335,1524.8466767165335,1525.3234619062057,1527.46594354147,1527.46594354147,1528.0691358885863,1528.6350240625977,1528.6350240625977,1528.6350240625977,1525.9553079241075,1525.9553079241075,1525.9553079241075,1525.8807451792068,1525.8807451792068,1525.8807451792068,1525.8807451792068,1525.8807451792068,1525.589267453334,1525.589267453334,1527.0309727146541,1527.0309727146541,1527.0309727146541,1528.5849551346232,1529.6015148247884,1529.6015148247884,1529.6015148247884,1531.372654100355,1531.372654100355,1534.485527601753,1534.485527601753,1534.485527601753,1535.6561558950425,1535.6561558950425,1535.6561558950425,1535.6561558950425,1535.6561558950425,1533.2510423925594,1533.2510423925594,1533.2510423925594,1533.2510423925594,1533.2510423925594,1533.2510423925594,1533.2510423925594,1534.25492809256,1534.25492809256,1536.7593472379108,1538.2086436742882,1538.2086436742882,1538.2086436742882,1541.573022215326,1541.573022215326,1543.4147847706963,1541.88137068221,1541.88137068221,1541.88137068221,1540.7180965172374,1538.5613774234557,1538.5613774234557,1538.5613774234557,1538.5613774234557,1538.5613774234557,1538.0788462278863,1538.0788462278863,1538.0788462278863,1539.0105666336904,1539.0105666336904,1540.8325502628531,1540.8325502628531,1540.3406365777703,1540.3406365777703,1540.3406365777703,1540.3406365777703,1542.276332385205,1542.276332385205,1542.276332385205,1543.387182193309,1543.387182193309,1543.5977583118558,1544.0332922265875,1544.0332922265875,1544.0332922265875,1543.5928551981565,1543.5928551981565,1542.356854772246,1542.356854772246,1542.356854772246,1538.9659537529772,1538.9659537529772,1538.9659537529772,1538.9659537529772,1538.9659537529772,1538.9659537529772,1538.9659537529772,1538.9659537529772,1538.9659537529772,1538.9659537529772,1538.9659537529772,1538.9659537529772,1538.9659537529772,1538.9659537529772,1538.9659537529772,1538.9659537529772,1538.9659537529772,1542.0324117583307,1542.0324117583307,1542.0324117583307,1542.0324117583307,1542.0324117583307,1542.0324117583307,1542.0324117583307,1542.0324117583307,1542.0324117583307,1542.0324117583307,1542.0324117583307,1542.0324117583307,1542.0324117583307,1543.6782497567071,1543.3638765781295,1543.3638765781295,1544.2256798918409,1544.2256798918409,1544.2256798918409,1545.5309680920457,1545.5309680920457,1545.5309680920457,1542.6187507711074,1542.6187507711074,1542.6187507711074,1542.6187507711074,1542.6187507711074,1542.6187507711074,1543.4720003539223,1543.6158856618194,1543.6158856618194
