true,0.489200528769271
true,0.4949328487025889
false,0.4554980373349231
true,0.503588568367994
false,0.5327775224202248
false,0.47142708961216556
true,0.4866862234095554
true,0.5304177281035792
false,0.4810872096148494
false,0.5063630896759008
false,0.4942371567482978
false,0.5092399457770047
true,0.5069084897406736
true,0.5239358245075465
false,0.5007761904152728
false,0.4856316545526239
false,0.5029096059256228
false,0.5063925837371155
true,0.5207061063497145
false,0.5305570810487356
true,0.509733372931837
false,0.502762323750509
true,0.5265617371451382
true,0.49303086500506993
true,0.5076671740565895
false,0.4820658451990533
true,0.47533252926565017
false,0.5041670054128011
false,0.5279473703055818
true,0.47486632110455507
false,0.5182726332850567
false,0.5205738291654375
false,0.4836224553055505
true,0.5317059236044203
false,0.5233159818823918
false,0.4888922589782685
false,0.47866966793110816
true,0.4627292416778285
false,0.5160477591025443
true,0.5111825984955501
false,0.519368057183559
false,0.47771232416373266
true,0.4972823273581427
false,0.4973558104183226
false,0.4927942272458585
false,0.5157833955272005
false,0.4862047024349476
true,0.491971748732582
true,0.48583759722619035
false,0.4995649252629272
false,0.5024299425519457
false,0.5043487250226523
false,0.5097545250476767
false,0.4768628534654297
true,0.5050769519382875
false,0.5242704110384572
false,0.4956553691814685
false,0.5112269904725283
true,0.4861478548254178
true,0.5043676671739952
false,0.5020433564852215
true,0.49387283304803814
true,0.45843452983426025
true,0.5039472059988505
false,0.5339867811695439
true,0.5008975716090006
false,0.5152629043191707
false,0.537528773136325
false,0.5157212374845807
false,0.5128127436735146
true,0.5033640157411639
true,0.49327321846339967
true,0.4752906674512674
true,0.4820906813759062
true,0.5407255842238345
false,0.4846186879796813
true,0.5114987306952439
true,0.5138083476641636
false,0.518245117267318
false,0.5121314166789209
true,0.5285956077395166
false,0.5013921408255528
true,0.5044387109429027
true,0.4931805977794156
true,0.5020252115290218
false,0.485593303081064
true,0.49423057764931827
true,0.523059373136398
false,0.5037864271998513
false,0.5011486551281717
false,0.5138844765931682
true,0.4961144656655814
true,0.5089981089095356
true,0.4846839120899099
false,0.5160869403667816
false,0.49602300992402465
false,0.5223821036806867
false,0.4913067970779933
true,0.528044811297575
false,0.5114223517026051
true,0.5178921481052908
true,0.4791589268216005
false,0.4990379148083844
false,0.4929675195583816
false,0.4692284014634581
false,0.47730593277054484
false,0.50177858414194
true,0.46916466915963184
false,0.5225471664612674
false,0.5000271372711901
false,0.5062620411770953
true,0.5118155339947267
false,0.5070285160557665
false,0.498992662990915
false,0.46825607296451743
true,0.5161664865855962
false,0.49678410775707527
false,0.4913511058107312
true,0.48467867982556717
true,0.472686580444673
true,0.5030395066813267
false,0.5208246128304114
false,0.4983067064538809
true,0.5089555120430078
true,0.5054768491971072
true,0.5245235065203393
false,0.5293677822287509
false,0.5220898848406191
true,0.4920789889549922
false,0.49859635410379793
false,0.5031439473655156
false,0.48269021374593835
false,0.4890228364568681
false,0.5114427670143195
false,0.48905416469318963
false,0.48833908132480547
true,0.5124118268160168
false,0.4926827626208148
true,0.5190239682191029
true,0.4990964439121174
true,0.5183994029821922
false,0.5215757067606154
true,0.5415140818669772
true,0.5036736920519438
false,0.48011579631121093
false,0.4933219374231931
