Player,Position,2010-04-04,2010-04-05,2010-04-06,2010-04-07,2010-04-08,2010-04-09,2010-04-10,2010-04-11,2010-04-12,2010-04-13,2010-04-14,2010-04-15,2010-04-16,2010-04-17,2010-04-18,2010-04-19,2010-04-20,2010-04-21,2010-04-22,2010-04-23,2010-04-24,2010-04-25,2010-04-26,2010-04-27,2010-04-28,2010-04-29,2010-04-30,2010-05-01,2010-05-02,2010-05-03,2010-05-04,2010-05-05,2010-05-06,2010-05-07,2010-05-08,2010-05-09,2010-05-10,2010-05-11,2010-05-12,2010-05-13,2010-05-14,2010-05-15,2010-05-16,2010-05-17,2010-05-18,2010-05-19,2010-05-20,2010-05-21,2010-05-22,2010-05-23,2010-05-24,2010-05-25,2010-05-26,2010-05-27,2010-05-28,2010-05-29,2010-05-30,2010-05-31,2010-06-01,2010-06-02,2010-06-03,2010-06-04,2010-06-05,2010-06-06,2010-06-07,2010-06-08,2010-06-09,2010-06-10,2010-06-11,2010-06-12,2010-06-13,2010-06-14,2010-06-15,2010-06-16,2010-06-17,2010-06-18,2010-06-19,2010-06-20,2010-06-21,2010-06-22,2010-06-23,2010-06-24,2010-06-25,2010-06-26,2010-06-27,2010-06-28,2010-06-29,2010-06-30,2010-07-01,2010-07-02,2010-07-03,2010-07-04,2010-07-05,2010-07-06,2010-07-07,2010-07-08,2010-07-09,2010-07-10,2010-07-11,2010-07-15,2010-07-16,2010-07-17,2010-07-18,2010-07-19,2010-07-20,2010-07-21,2010-07-22,2010-07-23,2010-07-24,2010-07-25,2010-07-26,2010-07-27,2010-07-28,2010-07-29,2010-07-30,2010-07-31,2010-08-01,2010-08-02,2010-08-03,2010-08-04,2010-08-05,2010-08-06,2010-08-07,2010-08-08,2010-08-09,2010-08-10,2010-08-11,2010-08-12,2010-08-13,2010-08-14,2010-08-15,2010-08-16,2010-08-17,2010-08-18,2010-08-19,2010-08-20,2010-08-21,2010-08-22,2010-08-23,2010-08-24,2010-08-25,2010-08-26,2010-08-27,2010-08-28,2010-08-29,2010-08-30,2010-08-31,2010-09-01,2010-09-02,2010-09-03,2010-09-04,2010-09-05,2010-09-06,2010-09-07,2010-09-08,2010-09-09,2010-09-10,2010-09-11,2010-09-12,2010-09-13,2010-09-14,2010-09-15,2010-09-16,2010-09-17,2010-09-18,2010-09-19,2010-09-20,2010-09-21,2010-09-22,2010-09-23,2010-09-24,2010-09-25,2010-09-26,2010-09-27,2010-09-28,2010-09-29,2010-09-30,2010-10-01,2010-10-02,2010-10-03
Brad Davis,Batter,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1497.042072885165,1497.042072885165,1497.042072885165,1497.042072885165,1501.002648123987,1501.002648123987,1501.002648123987,1501.002648123987,1501.002648123987,1501.002648123987,1501.9158126999382,1501.9158126999382,1501.9158126999382,1501.9158126999382,1501.9158126999382,1501.9158126999382,1501.9158126999382,1501.9158126999382,1501.9158126999382,1501.9158126999382,1501.9158126999382,1501.9158126999382,1501.9158126999382,1501.9158126999382,1501.9158126999382,1501.9158126999382,1501.9158126999382,1501.9158126999382,1501.9158126999382,1501.9158126999382,1501.9158126999382,1501.9158126999382,1504.394843679076,1504.394843679076,1504.394843679076,1504.394843679076,1504.394843679076,1497.710229862498,1501.5441560522725,1497.9266069706814,1497.9266069706814,1497.9266069706814,1506.2245527554333,1506.2245527554333,1509.262454324729,1502.5258989662896,1504.402140508783,1500.5208118531077,1503.782461464581,1499.7980000756106,1499.7980000756106,1508.3149261897304,1498.963128290543,1498.963128290543,1498.7340968896824,1490.6405343152849,1490.110376112176,1490.110376112176,1489.0809279048829,1485.3986568095397,1485.3986568095397,1489.9862297455188,1484.8213565357516,1486.9465502129112,1491.9974388235673,1485.0804620256533,1486.2354865501743,1486.2354865501743,1489.7334725066996,1487.700845864015,1479.2344674446988,1476.9317218657322,1473.7678305044028,1473.7678305044028,1471.062795274931
Micah Hoffpauir,Batter,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1490.1735402077834,1487.425491709738,1484.4575080209256,1484.4575080209256,1484.4575080209256,1484.4575080209256,1484.4575080209256,1484.4575080209256,1484.4575080209256,1484.4575080209256,1484.4575080209256,1484.4575080209256,1484.4575080209256,1483.8250473592154,1483.8250473592154,1483.7323830586813,1483.7323830586813,1482.8190747832696,1482.8190747832696,1482.8190747832696,1488.2984586140747,1493.9745469462034,1492.478716097818,1492.478716097818,1492.478716097818,1492.478716097818,1491.4807630403463,1491.4807630403463,1493.751352911528,1490.9113012800904,1490.9113012800904,1477.4745900858045,1477.4745900858045,1474.995907663644,1474.995907663644,1474.995907663644,1484.0833748522966,1484.0833748522966,1484.0833748522966,1484.0833748522966,1483.1108958600896,1483.1108958600896,1483.1108958600896,1483.1108958600896,1477.353862782619,1476.5427434429596,1477.5438433735644,1481.9465266579418,1481.9465266579418,1481.9465266579418,1481.9465266579418,1481.9465266579418,1481.294442035373,1478.6002773158777,1478.6002773158777
Bill Bray,Pitcher,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1490.4998891175987,1495.3293387884346,1495.3293387884346,1495.3293387884346,1495.3293387884346,1505.586059646075,1505.586059646075,1505.586059646075,1507.9353301880378,1507.9353301880378,1514.808319004478,1514.808319004478,1514.1463737976374,1514.1463737976374,1514.1463737976374,1514.1463737976374,1514.1463737976374,1515.5958173764895,1515.5958173764895,1502.1671361952858,1505.0491395737374,1505.1562410583686,1505.1562410583686,1505.1562410583686,1505.1562410583686,1505.1562410583686,1507.6612667617685,1507.6612667617685,1507.6612667617685,1510.3016776449674,1510.3016776449674,1511.7076834792656,1511.7076834792656,1512.8467441822618,1507.19919337487,1507.19919337487,1507.19919337487,1507.19919337487,1510.9158032761854,1518.7948901955501,1522.9053177573167,1519.3033672981621,1519.3033672981621,1519.3033672981621,1519.3033672981621,1519.3033672981621,1519.3033672981621,1519.3033672981621,1520.842388327169,1508.6566931909683,1508.6566931909683,1510.1793226538155,1510.1793226538155,1518.082903118698,1518.082903118698,1520.7944970243766,1520.7944970243766,1520.7944970243766,1520.7944970243766,1520.7944970243766,1524.441115978337,1528.1812624961497,1528.1812624961497,1528.1812624961497,1528.1812624961497,1528.1812624961497,1530.6519306356356,1527.8796610070892,1527.8796610070892,1527.8796610070892,1527.8796610070892,1525.011681887321,1525.011681887321,1525.011681887321,1536.561891095188,1536.561891095188,1539.810821138255,1542.8896572514732,1542.8896572514732,1542.8896572514732,1535.717844323273,1535.717844323273,1535.717844323273,1535.717844323273,1535.717844323273,1535.717844323273,1535.717844323273,1535.717844323273,1535.717844323273,1535.717844323273,1535.717844323273,1539.854370443098,1541.0519210320786,1541.0519210320786,1541.0519210320786
Joe Thatcher,Pitcher,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1503.6606339614332,1503.6606339614332,1500.8986203730044,1508.4075161883582,1508.4075161883582,1508.4075161883582,1508.4075161883582,1508.4075161883582,1509.6387279333737,1509.6387279333737,1501.3532889023375,1501.3532889023375,1502.954716315304,1502.954716315304,1502.954716315304,1502.954716315304,1502.954716315304,1502.954716315304,1502.954716315304,1502.954716315304,1502.954716315304,1506.6269571762957,1509.6897400426365,1509.6897400426365,1509.6897400426365,1512.8573836383887,1512.8573836383887,1512.8573836383887,1520.3317384397924,1520.3317384397924,1522.6819455257098,1522.6819455257098,1522.6819455257098,1522.6819455257098,1525.4955188439883,1532.2174127947592,1532.2174127947592,1532.2174127947592,1539.013324602595,1546.0146609444714,1546.0146609444714,1546.0146609444714,1541.4558124702057,1546.0412105162252,1546.0412105162252,1546.0412105162252,1546.0412105162252,1546.0412105162252,1546.0412105162252,1548.3923986754464,1548.3923986754464,1539.0510547716508,1542.0779381362847,1544.8780290706509,1544.8780290706509,1544.8780290706509,1544.8780290706509,1544.8780290706509,1544.590177133548,1544.590177133548,1544.590177133548,1545.3585722173761,1545.3585722173761,1545.3585722173761,1545.3585722173761,1545.3585722173761,1544.5081643519745,1544.5081643519745,1544.5081643519745,1544.5081643519745,1544.5081643519745,1544.5081643519745,1544.5081643519745,1544.5081643519745,1544.5081643519745,1542.2083659304885,1542.2083659304885,1541.711286752151,1541.711286752151,1541.711286752151,1541.711286752151,1547.9566894884554,1550.6310850426835,1550.6310850426835,1550.6310850426835,1550.6310850426835,1550.4844404795608,1550.4844404795608,1550.4844404795608,1553.2560521108426,1553.2560521108426,1553.2560521108426,1554.4237711236788,1557.1841343050107,1563.0625328188116,1563.0625328188116,1563.5771659077702,1563.5771659077702,1563.5771659077702,1565.9498705230926,1565.9498705230926,1566.572879822528,1570.164772352147,1570.164772352147,1574.0629181773847,1574.0629181773847,1574.0629181773847,1574.0629181773847,1574.4878833539208,1574.4878833539208,1577.3403125657455,1580.824769520057,1574.4979349819998,1574.4979349819998,1574.4979349819998,1577.3430993447478,1577.3430993447478,1573.2813933764337,1568.8174059006733,1568.8174059006733,1571.568308639531,1571.568308639531,1571.999570810111,1567.85542343124,1565.2531943644924,1565.2531943644924,1565.2531943644924,1557.4881881404074,1563.69930084778,1563.69930084778,1563.69930084778,1565.1009414746063,1563.895051341213,1561.3629294741615,1561.3629294741615,1557.1337270294207,1557.1337270294207,1557.1337270294207,1557.1337270294207,1557.1337270294207,1560.8460097978202,1557.5680885583672,1557.5680885583672,1560.3641495958052,1560.3641495958052,1562.4373674925391,1562.4373674925391,1562.4373674925391,1562.4373674925391,1562.4373674925391,1562.4373674925391,1558.2303529747007,1559.1218677649608,1559.1218677649608,1560.0519214872304,1561.106077756637,1561.106077756637,1561.106077756637,1556.5621917911885,1556.5621917911885,1553.0484235326608
Erick Threets,Pitcher,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.7914853743089,1500.7914853743089,1500.7914853743089,1503.4737379655762,1503.4737379655762,1500.7093530251138,1500.7093530251138,1500.7093530251138,1500.7093530251138,1500.7093530251138,1500.7093530251138,1500.7093530251138,1500.7093530251138,1501.4371350671297,1501.4371350671297,1501.4371350671297,1501.4371350671297,1501.4371350671297,1511.8647562979409,1511.8647562979409,1511.8647562979409,1516.9722311997034,1516.602056723056,1516.602056723056,1516.602056723056,1516.602056723056,1514.5038607090023,1507.6117945830335,1507.6117945830335,1507.6117945830335,1507.6117945830335,1507.6117945830335,1507.6117945830335,1507.6117945830335,1507.6117945830335,1507.6117945830335,1507.6117945830335,1507.6117945830335,1507.6117945830335,1507.6117945830335,1507.6117945830335,1507.6117945830335,1507.6117945830335,1507.6117945830335,1507.6117945830335,1507.6117945830335,1507.6117945830335,1507.6117945830335,1507.6117945830335,1507.6117945830335,1507.6117945830335,1507.6117945830335,1507.6117945830335,1512.139218356246,1512.139218356246,1514.247746494314,1514.247746494314,1514.247746494314,1514.247746494314,1514.247746494314,1514.247746494314,1514.247746494314,1514.247746494314,1514.247746494314,1514.247746494314,1514.247746494314,1514.247746494314,1514.247746494314,1514.247746494314,1514.247746494314,1514.247746494314,1514.247746494314,1514.247746494314,1514.247746494314,1514.247746494314,1514.247746494314,1514.247746494314,1514.247746494314,1514.247746494314,1514.247746494314,1514.247746494314,1514.247746494314,1514.247746494314,1514.247746494314,1514.247746494314,1514.247746494314,1514.247746494314,1514.247746494314,1514.247746494314,1514.247746494314,1514.247746494314,1514.247746494314,1514.247746494314
Brett Wallace,Batter,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1492.1923237153467,1494.7724335248613,1499.0517176958977,1502.8953058373245,1505.7547132578945,1505.7547132578945,1505.5089886817034,1504.2080539814665,1504.167249639271,1512.5832626923166,1509.5088804669583,1505.2730151716883,1505.2730151716883,1505.8213393524454,1505.8213393524454,1503.023972084453,1507.5544897161396,1500.866540232853,1490.4571757117992,1490.4571757117992,1482.5486848678738,1477.7144479663987,1473.6692647423374,1468.5428369025371,1472.4853135510268,1471.0109849935259,1466.5988603637745,1465.1317905217022,1465.1317905217022,1464.5380431896783,1479.3540263729387,1480.4215551743043,1488.0969146547095,1488.0969146547095,1484.2567093811974,1484.2567093811974,1478.40918936481,1478.40918936481,1478.99120714503,1470.67836549185,1470.67836549185,1481.1018727483959,1482.8859708768848,1491.444327150143,1494.4633722147719,1494.4633722147719,1488.8251486194947,1488.8251486194947,1485.6519828608393,1477.923144209985,1477.923144209985,1477.923144209985,1477.923144209985,1476.9434787789678,1476.9434787789678,1476.2048125596991,1476.2048125596991,1476.2048125596991,1476.2048125596991,1482.0193357076525,1476.59080123021,1476.59080123021,1476.59080123021,1479.3835133894388,1479.7702266687515
Josh Bard,Batter,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1503.9945299395883,1498.223206438877,1498.223206438877,1500.3954102048788,1512.2186655676142,1525.372394556061,1519.41291471547,1519.41291471547,1519.41291471547,1516.2146113877445,1515.017383770393,1515.017383770393,1515.017383770393,1515.017383770393,1515.017383770393,1515.017383770393,1515.017383770393,1515.017383770393,1515.017383770393,1515.017383770393,1515.017383770393,1515.017383770393,1515.017383770393,1515.017383770393,1515.017383770393,1515.017383770393,1515.017383770393,1515.017383770393,1515.017383770393,1515.017383770393,1515.017383770393,1515.017383770393,1515.017383770393,1515.017383770393,1515.017383770393,1515.017383770393,1515.017383770393,1515.017383770393,1515.017383770393,1515.017383770393,1515.017383770393,1515.017383770393,1515.017383770393,1515.017383770393,1515.017383770393,1515.017383770393,1514.274593119126,1514.274593119126,1513.0505380379584,1513.0505380379584,1509.9076659251205,1504.404387982369,1504.404387982369,1498.812387533992,1498.812387533992,1498.812387533992,1500.2648623575838,1500.2648623575838,1500.2648623575838,1504.7788036913705,1504.7788036913705,1501.1072691211289,1494.8761064500056,1488.7956960762851,1490.3276980490111,1490.3276980490111,1482.7686714968295,1482.7686714968295,1482.7686714968295,1490.725976573376,1503.5267133695822,1503.5267133695822,1503.7381472483864,1507.3093937581075,1507.3093937581075,1507.3093937581075,1507.3093937581075,1507.3093937581075,1507.3093937581075,1507.3093937581075,1507.3093937581075,1503.0309432085164,1503.0309432085164,1503.0309432085164,1495.3798718092205,1495.3798718092205,1495.3798718092205,1513.0595287137469,1513.0595287137469,1513.0595287137469,1513.0595287137469,1513.0595287137469,1513.0595287137469,1513.0595287137469,1508.6884087096378,1508.6884087096378,1508.6884087096378,1508.6884087096378,1503.2230318434513,1503.2230318434513,1503.2230318434513,1494.7912809700097,1494.7912809700097,1494.7912809700097,1494.7912809700097,1494.7912809700097,1494.7912809700097,1494.7912809700097,1485.4412482682246,1485.4412482682246,1485.4412482682246,1485.4412482682246,1485.4412482682246,1485.4412482682246,1485.4412482682246,1485.4412482682246,1481.56033855828,1481.56033855828,1481.56033855828,1481.56033855828,1481.56033855828,1481.56033855828,1491.2508046451212,1491.2508046451212,1491.2508046451212,1491.2508046451212,1491.112109670237,1491.112109670237,1491.112109670237,1491.112109670237,1486.325128963423,1486.325128963423,1486.325128963423,1486.325128963423,1486.325128963423,1479.8439448300312,1479.8439448300312,1481.386554882654
Jeff Niemann,Pitcher,1500.0,1500.0,1500.0,1500.0,1505.0871007484936,1505.0871007484936,1505.0871007484936,1505.0871007484936,1505.0871007484936,1495.7765746373702,1495.7765746373702,1495.7765746373702,1495.7765746373702,1495.7765746373702,1495.7765746373702,1499.5348737724164,1499.5348737724164,1499.5348737724164,1499.5348737724164,1499.5348737724164,1506.9717943836856,1506.9717943836856,1506.9717943836856,1506.9717943836856,1506.9717943836856,1506.9717943836856,1512.2553368010394,1512.2553368010394,1512.2553368010394,1512.2553368010394,1512.2553368010394,1512.2553368010394,1524.9997939102527,1524.9997939102527,1524.9997939102527,1524.9997939102527,1524.9997939102527,1522.5831713424939,1522.5831713424939,1522.5831713424939,1522.5831713424939,1522.5831713424939,1522.5831713424939,1498.091438285606,1498.091438285606,1498.091438285606,1498.091438285606,1498.091438285606,1516.685035888982,1516.685035888982,1516.685035888982,1516.685035888982,1516.685035888982,1526.8927988866435,1526.8927988866435,1526.8927988866435,1526.8927988866435,1526.8927988866435,1506.1061417366222,1506.1061417366222,1506.1061417366222,1506.1061417366222,1506.1061417366222,1506.1061417366222,1506.1061417366222,1532.5786400793415,1532.5786400793415,1532.5786400793415,1532.5786400793415,1532.5786400793415,1508.3951288543733,1508.3951288543733,1508.3951288543733,1508.3951288543733,1508.3951288543733,1508.3951288543733,1520.5916888155516,1520.5916888155516,1520.5916888155516,1520.5916888155516,1520.5916888155516,1520.5916888155516,1528.4523163759477,1528.4523163759477,1528.4523163759477,1528.4523163759477,1528.4523163759477,1528.4523163759477,1530.054819436122,1530.054819436122,1530.054819436122,1530.054819436122,1530.054819436122,1534.7222452644228,1534.7222452644228,1534.7222452644228,1534.7222452644228,1534.7222452644228,1525.3365174504484,1525.3365174504484,1525.3365174504484,1521.7735648516018,1521.7735648516018,1521.7735648516018,1521.7735648516018,1521.7735648516018,1521.7735648516018,1518.9304074942772,1518.9304074942772,1518.9304074942772,1518.9304074942772,1518.9304074942772,1503.3531850026143,1503.3531850026143,1503.3531850026143,1503.3531850026143,1503.3531850026143,1503.3531850026143,1504.4524609696844,1504.4524609696844,1504.4524609696844,1504.4524609696844,1504.4524609696844,1504.4524609696844,1504.4524609696844,1504.4524609696844,1504.4524609696844,1504.4524609696844,1504.4524609696844,1504.4524609696844,1504.4524609696844,1504.4524609696844,1504.4524609696844,1504.4524609696844,1504.4524609696844,1504.4524609696844,1504.4524609696844,1504.4524609696844,1504.4524609696844,1504.4524609696844,1478.852827128047,1478.852827128047,1478.852827128047,1478.852827128047,1478.852827128047,1478.852827128047,1467.2134254257785,1467.2134254257785,1467.2134254257785,1467.2134254257785,1467.2134254257785,1467.2134254257785,1460.0255527012882,1460.0255527012882,1460.0255527012882,1460.0255527012882,1460.0255527012882,1460.0255527012882,1482.879517988051,1482.879517988051,1482.879517988051,1482.879517988051,1482.879517988051,1482.879517988051,1482.879517988051,1478.9992283366514,1478.9992283366514,1478.9992283366514,1478.9992283366514,1478.9992283366514,1478.8848460655406,1478.8848460655406,1478.8848460655406,1478.8848460655406,1478.8848460655406,1498.6411166701498,1498.6411166701498,1498.6411166701498,1498.6411166701498,1508.5539153667562
Chris Ray,Pitcher,1500.0,1500.0,1500.0,1494.2309627086217,1494.2309627086217,1491.5661326827203,1491.5661326827203,1497.5345062260187,1497.5345062260187,1497.5345062260187,1496.317907123809,1496.317907123809,1496.317907123809,1501.0346607209528,1501.0346607209528,1501.0346607209528,1494.014092190627,1500.608463470197,1500.608463470197,1506.4675905772333,1506.4675905772333,1506.4675905772333,1502.564996895982,1502.564996895982,1505.7807005543932,1505.7807005543932,1505.7807005543932,1502.9188016285086,1504.6461068600922,1504.6461068600922,1508.304104456421,1508.304104456421,1505.556984864656,1505.556984864656,1507.2619585355324,1507.2619585355324,1507.2619585355324,1504.4837183349696,1504.4837183349696,1499.4881092602993,1505.4253303701012,1505.4253303701012,1506.1372668175068,1506.1372668175068,1514.6706067330206,1507.408307821592,1507.408307821592,1507.408307821592,1506.699342248933,1512.0340507905455,1512.0340507905455,1511.6046553622211,1513.5619673965955,1513.5619673965955,1513.5619673965955,1498.283688947216,1498.283688947216,1498.283688947216,1495.6178995671335,1495.6178995671335,1495.6178995671335,1495.6178995671335,1495.6178995671335,1490.3593962619084,1490.3593962619084,1494.3172302388618,1494.3172302388618,1494.3172302388618,1499.5766130563463,1502.9279113494322,1502.9279113494322,1502.9279113494322,1506.6797545362667,1506.6797545362667,1516.0406709303504,1516.0406709303504,1516.0406709303504,1516.6460513324794,1516.6460513324794,1516.6460513324794,1516.6460513324794,1516.6460513324794,1502.3364613864162,1502.3364613864162,1502.3364613864162,1502.3364613864162,1502.3364613864162,1502.3364613864162,1502.3364613864162,1504.8048902418143,1504.8048902418143,1512.0782442433783,1515.6714424660836,1515.6714424660836,1515.6714424660836,1525.1288979687235,1525.1288979687235,1531.0466437818359,1522.3244585335676,1522.3244585335676,1522.3244585335676,1516.3828621998682,1504.9108891561154,1504.9108891561154,1504.9108891561154,1504.9108891561154,1504.9108891561154,1502.164217404184,1502.164217404184,1502.164217404184,1505.2504092448166,1505.2504092448166,1510.7237781985948,1510.7237781985948,1507.7684481527267,1507.7684481527267,1507.7684481527267,1507.7684481527267,1514.4252509484047,1514.4252509484047,1514.4252509484047,1517.3314822399138,1517.3314822399138,1515.3710143015348,1516.2728355431989,1516.2728355431989,1516.2728355431989,1511.1173667254573,1511.1173667254573,1504.2191857849882,1504.2191857849882,1504.2191857849882,1489.700101854815,1489.700101854815,1489.700101854815,1489.700101854815,1489.700101854815,1489.700101854815,1489.700101854815,1489.700101854815,1489.700101854815,1489.700101854815,1489.700101854815,1489.700101854815,1489.700101854815,1489.700101854815,1489.700101854815,1489.700101854815,1489.700101854815,1501.310169575542,1501.310169575542,1501.310169575542,1501.310169575542,1501.310169575542,1501.310169575542,1501.310169575542,1501.310169575542,1501.310169575542,1501.310169575542,1501.310169575542,1501.310169575542,1501.310169575542,1507.3702514366507,1506.3911046658125,1506.3911046658125,1509.8026233215182,1509.8026233215182,1509.8026233215182,1511.9456391969295,1511.9456391969295,1511.9456391969295,1499.8968512740635,1499.8968512740635,1499.8968512740635,1499.8968512740635,1499.8968512740635,1499.8968512740635,1501.172061983501,1498.945186324048,1498.945186324048
